file_name,transcription
bur_4632_2867701564.wav,အထူးသဖြင့် အဖြစ်ပျက်တွေ လူတွေ ရဲ့ နာမည်တွေ ကို မေ့တတ်ပါတယ်
bur_0366_4565209315.wav,သူ့ လက်မှတ် နဲ့ ထုတ်ပြန်လိုက်တယ် ဆိုရင် ဥက္ကဋ္ဌ အနေနဲ့တော့ တာဝန် ရှိတယ်
bur_7712_9068857891.wav,ပြီးတော့ ဖန်တီးမှု ကလည်း ကိုယ့် ဖန်တီးမှု ပဲ ဖြစ်နေ တော့ အချိန် ပေးရပါတယ်
bur_8266_0254770027.wav,မြန်မာ နိုင်ငံ မှ တိုင်းရင်းသား အဖွဲ့များ ကလည်း ထို ပုံစံမျိုး လိုချင်နေသည်
bur_7712_9852900759.wav,ဒီ့ထက် ပိုကဲ ပြီးတော့လည်း မမြင်ပါဘူး ဒီ့ထက် လျော့ ပြီးတော့လည်း မမြင်ပါဘူး
bur_0644_9830035436.wav,အဖွား ကတော့ ခုထိ တရားသဘော အရိပ်လေး မသမ်းလောက်သေးဘူး
bur_5362_1884992164.wav,ကျနော် က မြန်မာ တယောက် ဆိုတော့ မြန်မာ အသင်း ကိုတော့ အားပေးရမှာပဲ မြန်မာအသင်း ကို အားပေးမှာတော့ကျိန်းသေတယ်
bur_8698_8904387819.wav,ဘယ်သူ လုပ်တယ် ဘယ်ဝါ လုပ်တယ် မဖော်ထားဘူး
bur_6884_2301767909.wav,မနက်ဖြန် ဘယ်လ်ဂျီယံ နဲ့ ကန်မယ့် အာဂျင်တီးနား ရဲ့ လီယွန်နယ်မက်ဆီ ပါ
bur_6884_5081889231.wav,ပရက်စလေ ကား ကြည့်တယ်
bur_4632_6427952758.wav,ဒါကြောင့် မိမိ တစ်ဦးတည်း တာဝန် ယူ လို့ စစ်ပြေငြိမ်း စာချုပ် ချုပ်ဆိုခဲ့တယ်
bur_5903_8566787347.wav,အဲ့ဒါကြောင့် အားလုံး ကလည်း သာဓု ခေါ်နိုင်ကြပါတယ် လို့ ပြောပါတယ်
bur_9762_1798008689.wav,ရတနာခင် ရယ် သင့်ဇာဝင့်ကျော် ရယ် ခင်ဝင့်ဝါ ရယ် အနုပညာရှင်တွေ လည်း ပါပါတယ်
bur_7712_0802303524.wav,ဂစ်တာသမားတွေ က တယောက် ကို သီချင်း နှစ်ပုဒ်စီ တီးသွားတာပါ
bur_4632_5395218383.wav,ကျွန်တော် က ချောင်းသာ ကို ကားရိုက် နဲ့ ရောက်နေတဲ့ အချိန် ဖြစ်နေတယ်
bur_8698_4356225657.wav,ပြည်ခိုင်ဖြိုး ဦးမဆောင်ရင် ကျနော်တို့ က ဦးဆောင်ရမယ်
bur_6118_9271711613.wav,သူ့ ကို အပြင် မှာ ကြည့်ခွင့် ရတော့ ရင်ခုန်တာပေါ့
bur_9762_0126634476.wav,ရင်းနှီးမြုပ်နှံမှုတွေ ရောက်လာဖို့ ကတော့ အချိန် တော့ ယူရမယ်
bur_5903_4304483766.wav,အခု ဆိုရင် စစ်တပ် တပ်ရင်း တချို့ ချင်း ပြည် မှာ လာ အခြေစိုက်တယ်
bur_4409_4910788690.wav,ဘဲများ တွင် ကျရောက်သော ပိုးမွှား ရောဂါများ မှာ ကပ်ပါးပိုး လှေး သံကောင်များ ဖြစ်သည်
bur_5362_8733848572.wav,ဒီ မြင်ကွင်းတွေ က ဝေဖန်သံ ထွက်ပေါ်စေခဲ့တာ လည်း ဖြစ်ပါတယ်
bur_7712_9889424675.wav,ရေပေါ် အပန်းဖြေစခန်း ကိုလည်း ဖျက်သိမ်းလိုက်တယ်
bur_7865_4276604374.wav,ဦးဖေသိန်း သည် သတင်းစာ ကာတွန်းများ သာမကဘဲ ရှုမဝ သွေးသောက် မဂ္ဂဇင်းများ တွင် သရုပ်ဖော်ပုံများ ရေးဆွဲခဲ့သည်
bur_5189_3234127984.wav,တစ်လ အတွင်း တွင် ပင် နှစ်ကြိမ် နောက်ကျ ပြီး ဖြစ်ရာ ထို နေ့ နှင့် ပေါင်း လျှင် သုံးကြိမ် ဖြစ်ချေသည်
bur_0644_5243235663.wav,အခု အချိန် မှာ တစ်ယောက် နဲ့ တစ်ယောက် မလိုအပ်ဘဲ နားလည်မှု တွေ မလွဲစေချင်ဘူး
bur_7712_6064904510.wav,ကောင်းမှု ရွာ နဲ့ ပျားပင်ကုန်း ရွာ အထက် တောင်မဲ တောင်ကြော မှာ တိုက်ပွဲ ဖြစ်ပွားတာ
bur_7712_7609945741.wav,ကျွန်မ ပေးသည့် ဘောပင်လေး ကိုလည်း မင် ကုန်သွားမှာ စိုးသောကြောင့်လား မသိ
bur_2446_7210918512.wav,ဒေါက်တာ စင်သီယာမောင် အပါအဝင် မယ်တော် ဆေးခန်း မှ ကျန်းမာရေး လုပ်သားများ အားလုံး ကသူ့ ကို လေးစားခင်မင်ကြပါတယ်
bur_7712_0099347150.wav,သင်တန်း ကာလ နှစ်နှစ် တက်ရ ပြီး မှော်ဘီ ဗိုလ် သင်တန်းကျောင်း မေမြို့ စစ် တက္ကသိုလ် နဲ့ ဗထူး စစ် သင်တန်းကျောင်း မှာ တက်ရပါတယ်
bur_7712_1289439761.wav,တရုတ် ပစ္စည်းတွေ ကို အသုံးပြုတာ အရင် ကတော့ များပါတယ်
bur_8266_9533859579.wav,ကျနော်တို့ ကော်မရှင် က လူ့အခွင့်အရေး ချိုးဖောက်မှုတွေ လည်း ဖော်ထုတ်နိုင်လာတယ်
bur_5362_8617205320.wav,ပါတော်မူ ပြီးနောက် နန်းတွင်း မှာ တီးခတ်ခဲ့တဲ့ စည်ကြီးတွေ ကို ဦးကျောက်လုံး က မပျောက်မပျက် ထိန်းသိမ်းခဲ့တယ်
bur_7712_1224033536.wav,ကွက်ကွက်ကွင်းကွင်း ချပြနေတာ လူတိုင်း ရိုက်တတ်ပါတယ်
bur_9135_1441621937.wav,တောဆင်ရိုင်းတွေ လာသည့် ည က အဖြစ်အပျက် ကို ဂျော့နေထူး က ယခုလို ပြန်ပြောပြသည်
bur_2446_5636549145.wav,အပြန် မှာ မန္တလေး တောင်လေးလုံး ကျောင်း ကို ခဏဝင်
bur_4409_5550664566.wav,ပျော်လို့ပါ လို့ ရန်ကုန် မှာ နေတဲ့ အမျိုးသမီး တဦး က ဆိုတယ်
bur_4409_8482284293.wav,ပထမ တော့ ကျနော်တို့ က စမ်းသပ်ကာလ ကို တစ်လလောက် သတ်မှတ်ထားတာ
bur_7543_6561661315.wav,လိုချင်နေတဲ့ အချိန် မှာ ရသွား တော့ ပို ပျော်ပါတယ်
bur_6118_7976295973.wav,မနှစ် က ထက် ပို များမယ် လို့ မှန်းထားတယ် ဟု ကျိုက်ထီးရိုး ဘုရား ဂေါပက ဥက္ကဌ ဦးစံမြင့် က ဧရာဝတီ သို့ ပြောသည်
bur_5189_3628952802.wav,ကောင်မလေး မိဘတွေ နဲ့ ရန်ငြိုး ရှိ လို့ သတ်တာ လို့ ဝန်ခံထားပါတယ်
bur_7543_9619758117.wav,ကား အရှိန် ကလည်း တအား များလို့ လမ်း အကွေ့ မှာ ကွေ့ လို့ မရဘဲ သစ်ပင် နဲ့ ဝင်ဆောင့်လိုက်တာ လို့ ပြောပါတယ်
bur_4409_6652473034.wav,စာရေးဆရာ တင်ဆွေမိုး နဲ့ ပတ်သက် ပြီး သိနေကြတာပါ
bur_6884_3105495091.wav,လေ ကလည်း တစိမ့်စိမ့် အေးနေစေပါတော့တယ်
bur_4632_3735109030.wav,တပ်မတော် အစိုးရ လက်ထက် တုန်းက မဆူရဲဘူးလေ ဗျာ
bur_7712_4851366618.wav,လက်ရှိ တော့ စီးရီး အတွက် ဘဲ ကြိုးစားနေတယ်
bur_7712_8928528289.wav,ကလေးငယ် က နို့ချို ကို သူ့ အလိုလို စုပ်ယူ စို့တတ်ပါတယ်
bur_5189_3475989104.wav,ကလေးတို့ ကို ဝလုံး ရေးခိုင်းဖို့ ကလေးတို့ ရဲ့ လက်မောင်း လက်ဖျံ ကြက်သွားတွေ သန်စွမ်းဖို့ လိုသလို လက်ချောင်းလေးတွေ သန်စွမ်းဖို့ လိုပါတယ်
bur_5932_6467856225.wav,ရုပ်ရှင်ကားကြီးတွေ ရိုက်ရင် ဖလင် က တအား ကုန်တယ်
bur_4632_5189988999.wav,သို့သော်လည်း တက်ကြွပျော်ရွှင်မှု ထက် လွမ်းမောဖွယ် ပို ကောင်းသည့် ရှုခင်း ဟု ခံစားရသည်
bur_5932_0548802816.wav,ဂျာမနီ မှာ ဒုတိယ အင်အား အကြီးမားဆုံး ပါတီ ဖြစ်လာပါတယ်
bur_7543_7715505349.wav,ထိထိမိမိ ဖြစ်ဖို့ အတွက် ကျေးရွာ ပြည်သူ အားလုံး ပါဝင်ကြဖို့ ပြောချင်တယ်
bur_4632_2308122430.wav,ဗိုလ်ချုပ် အောင်ဆန်း ကို သတ်ရင် ဘယ်လို လုပ်မလဲ အသတ် ခံရတယ်
bur_7865_8700375377.wav,ပုလဲတို့ လည်း ဒီလိုပဲ သူများ ပြောရင် တော့ နားထောင်တယ်
bur_7712_4765427737.wav,ဘာဖြစ် လို့လဲ ဆိုရင် ဆရာကြီး ဦးမြင့်စိုး က
bur_7865_7328950579.wav,မင်းတို့ က နိုင်ငံရေး ကို ရေးကြီးခွင်ကျယ် ပြောနေတယ်
bur_7865_1578854887.wav,ဒီ တူရိယာ နဲ့လည်း တီးခတ် လို့ ရပါလား ဆိုတာမျိုးတွေ လည်း ဖြစ်တယ်
bur_5903_5335252582.wav,အဘယ်ကြောင့် ဆိုသော် လာဘ်ပေး ၍ မဲဝယ်ခြင်း အပြစ် နှင့် ညီ သောကြောင့် ဖြစ်သည်
bur_7712_2914822674.wav,အမ်စတာဒမ် ကနေ ကွာလာလမ်ပူ ကို ပျံသန်းလာတဲ့ ဒီ လေယာဉ် ပေါ် မှာ ခရီးသည်ပေါင်း နှစ်ရာကျော် ပါလာခဲ့ ပြီး အကုန် သေဆုံးခဲ့ရပါတယ်
bur_7543_3824315673.wav,ဒီ တခါ တော့ အက်ပဲလ် က အန်းဒရွိုက် စမတ်ဖုန်းတွေ လိုပဲ စကရင် အရွယ်အစား ကြီးကြီး နဲ့ ထုတ်လုပ်ထားတယ်
bur_2446_2842991981.wav,ကလေးတို့ ဘိုလို သွက်သွက် ပြောနိုင်လာပြီ
bur_7865_3873656789.wav,သူတို့ တစ်တွေ သည် တိုင်းရင်းသား နယ်များ တွင် နေထိုင်ခြင်း အားဖြင့် သူတို့ မည်သူ့မျှ ဒုက္ခမရောက်ပါ
bur_5932_2334880228.wav,နီနီခင်ဇော် ရဲ့ သီချင်း က အရုပ် မှာ ဒေါ်အောင်ဆန်းစုကြည် ရဲ့ ဇာတ်ကောင် ပုံစံ ရိုက်ထားတာ
bur_9135_8654759751.wav,ပြီးတော့ ကချင် ခေါင်းဆောင် ဘရန်ဆိုင်း က အဲဒီ့ သဘော ပြောဆိုသွားတာ တွေ့လိုက်ရလို့ ပါ
bur_5903_3233918450.wav,ပို ပြီး ရှင်သန်ခိုင်မာအောင် တည်ဆောက်ဖို့ ပဲ လိုတာလေ
bur_4409_9041251820.wav,သုံးနှစ် ကလေး ကို ဟိုမဆွဲရ ဒီမဆွဲရ ဆိုပြီးတော့ စည်းကမ်း လုပ် လို့ မရပါဘူး
bur_7712_4827618385.wav,ဆိုလိုတာ က ကျနော် ခဏခဏ ဥပမာလေး ပြောဖူးတယ်
bur_4632_8239091817.wav,ကျနော်တို့ နဲ့အတူ တယ်လီနော် လုပ်ထုံးလုပ်ဟန်တွေ ကို ဖော်ဆောင်သွားမှာပါ
bur_9135_4660908883.wav,ကိတ်ဖုတ်တဲ့ လုပ်ငန်း ကို သူ့ အနေနဲ့ ငယ်စဉ် ကတည်းက ဝါသနာ ပါခဲ့ပါတယ်
bur_7712_2316669271.wav,ကျေးဇူးတင်လွန်း လို့ ဆရာဗျိုင်း ကို ကချင်ပုဆိုး တစ်ထည် နဲ့ လက်အုပ်ချီ ကန်တော့သွားတယ်
bur_0366_1492243214.wav,ပြီးရင် ရိုးမဘဏ် ရှေ့ လမ်း ဦးဥတ္တမ လမ်း အတိုင်း ပြန် ဝင် ပြီးတော့ အဆုံးသတ်ခဲ့ကြပါတယ်
bur_2446_6450951985.wav,ဂိတ်ပေါက် ဝ မှာ လက်မှတ် ရောင်းနေတဲ့ အမျိုးသမီး ဝန်ထမ်း နှစ်ဦး က လွဲ ပြီး ဘာ လက်နက်ကိုင် အစောင့် မှ မရှိ
bur_3260_4557627616.wav,ပုဂံ ခေတ် ကတည်းက မြန်မာ ကို ဗျူ လူမျိုး ဟု ခေါ်ပါတယ်
bur_5189_2149512378.wav,သတင်းထောက် အလုပ် ဆိုတာ အမှန်တကယ် ခက်ခဲ ပြီး တကယ် လေးစားစရာ ကောင်းတဲ့ အလုပ် တစ်ခုပါ
bur_7447_9894427042.wav,ပြည်သူ ဆီက ငွေ ကောက် ပြီးမှ လုပ်ပေးနိုင်တာ က ချို့ငဲ့တဲ့ အသင်းအဖွဲ့ ရဲ့ လုပ်ရပ်မျိုးပါ
bur_5362_3656986746.wav,ဘုရား ရုပ်တု ထုရင် လိုအပ်ရင် ခြေထောက်တွေ ဘာတွေ နဲ့ ညှပ် ပြီး ထုရတာပဲ
bur_6118_1208762966.wav,မိုးညှင်း မြို့နယ် မှာ အရက် အမူးလွန်နေသော ဖခင် က သားလေး ကို သင်္ချိုင်းကုန်း သို့ ခေါ်သွား ပြီး ရိုက်သတ်ခဲ့သည့် သတင်း ဖြစ်သည်
bur_5189_4342459941.wav,ဒုက္ခသည်တွေ ရှိနေတယ် ဆိုတာ ဘယ်သူ့မှ မသိဘူး
bur_8698_5037404806.wav,ဒါကြောင့် လက်နက် ကတော့ ကိုင်နေရမှာပဲ ဟု ၎င်း က ပြောပြသည်
bur_2446_7415752311.wav,အဲဒီ့ ကနေ တောင်ပြာတန်းကြီး ကို ကျော် ပြီး မိုင်းပန် မိုင်းတုန် ဘက် ထွက်လိုက်ရင် နေ့တဝက်လောက် နဲ့ ထိုင်းနယ်စပ် ကို ရောက်နိုင်ပါတယ်
bur_9762_9405098622.wav,တစုတစည်းတည်း လောလောဆယ် မှာ မဖြစ်နိုင်သေးဘူး
bur_7543_2184585516.wav,အဲဒီ့ ကနေ နောက်ဆုံး ချင်းတွင်း နဲ့ ဧရာဝတီ ဆုံတဲ့ ဧရာဝတီ မြစ် အလယ်ပိုင်း ရောက်တဲ့ အခါ ရေကြီးမှုတွေ စလာတာပေါ့
bur_7712_2542014707.wav,အဲဒီ မှာ ဘယ်လောက် ရှိနေလဲ မသိရသေးဘူး
bur_5362_8411288253.wav,ကလေးဝ ဟာ ရေဘေးဒဏ် ခံခဲ့ရတာ တစ်လ ဝန်းကျင်လောက် ပဲ ရှိသေးတာ မှာ အခု တခါ ထပ် ပြီး ရေကြီး လာပြန်တာ ဖြစ်ပါတယ်
bur_5932_3843046570.wav,ယခင် တစ်ရက် ကပင် မီတာ ကျသင့်နှုန်းများ ကို တိုးမြှင့်လိုက်ကြောင်း သတင်းပါလာသည်
bur_8698_6580801789.wav,အသေးစိတ် သိရှိနိုင်ဖို့ မြဝတီ ရဲစခန်း နဲ့ မြဝတီ ဆေးရုံ ကို ဖုန်း နဲ့ အကြိမ်ကြိမ် ဆက်သွယ်ခဲ့ ပေမဲ့ ဆက်သွယ် လို့ မရခဲ့ပါဘူး
bur_5932_2752902452.wav,သူတို့ စခန်း နဲ့ ပြင်ပ ကမ္ဘာ ဆက်သွယ်ဖို့ ကားလမ်း လည်း မရှိ လှေလမ်း လည်း မရှိပါ
bur_7712_2275998497.wav,တိုင်းရင်းသား ဒေသတွေ မှာ လူ့အခွင့်အရေး ချိုးဖောက်မှုတွေ ဆက် ရှိနေဆဲပဲ
bur_3260_8866096123.wav,တကယ်တမ်း က အိုင့် ကိုယ်ထဲ ကို ဝင်နေတာ မြောနေသူ တစ်ဦး ရဲ့ ဝိညာဉ် ပဲ ဖြစ်ပါတယ်
bur_5932_8733714241.wav,ကျနော် မြတ်ခိုင်ကျော် ရယ် နောက် မင်းမင်း ခိုင်ပြည်ကျော် ဇင်မာထွန်း ဆုသျှားသဇင် ဖြိုးကေသီနွယ်တို့ မှ ဖြေဖျော်ကြမှာပါ
bur_0366_4273348394.wav,သင်္ကန်း ဝတ်ထားတဲ့ ရာဇဝတ်သား ဘဲ ဖြစ်မှာပေါ့
bur_7712_8704348958.wav,တိမ် မင်းသမီး မှာ အစ်မ မုဒ် တအား ရတယ်
bur_8266_0253733102.wav,ပြောရင် တော့ နိုင်ငံခြား ဩဇာခံ ဘာသာရေးတွေ ဖြစ်အောင် တည်ဆောက်နေတယ်
bur_8698_5723922588.wav,မျက်နှာ တည်တည်တံ့တံ့ ထား ပြီးတော့ ကြောက်အောင် နေပါတယ်
bur_5362_2871360034.wav,ဦးတို့ ရှစ်ယောက် စလုံး က တော့ ကော့သောင်း က လို့ ပြော လို့ ရတယ် ဟု ဦးသန်းညွန့် က ဆလုံလူမျိုး ကိစ္စ နှင့် ပတ်သက် ၍ ရှင်းပြသည်
bur_5189_0472171856.wav,ကျမ ဖြင့် အရမ်း နှမြောတာပဲ လို့ သူ့ ရဲ့ ခံစားချက် ကို ဖွင့်ဟခဲ့ပါတယ်
bur_7712_6501496577.wav,အိမ် ခြံ မြေ ဈေး အဆမတန် တက်နေမှု ကို ဘယ်လို ပုံစံမျိုး နဲ့ ကုစားရမလဲ
bur_6884_9007928522.wav,ဒါပေမဲ့လည်း ကံကောင်းခြင်း ဟာ ကံဆိုးစရာ အကြောင်းတွေ ကုန်စင်သွားတာ မဟုတ်ပါဘူး
bur_5903_8029082428.wav,နှစ်တန်း နှင့် ကျောင်းထွက် ပြီး အသက် ရှစ်နှစ် ကတည်းက လှည်းတန်း အင်းလျားမြိုင် တစ်ခွင် မှာ လပြည့်ဝန်း စပါးတွဲ ရောင်းခဲ့ရသည်
bur_5932_9519688189.wav,နွေရာသီ ကတော့ ပျော်ရင်း ရွှင်ရင်း နဲ့ပဲ မိဘတွေ ထားတဲ့ သင်တန်းတွေ တက်တာ များပါတယ်
bur_8698_1495110241.wav,ကရင် လူမျိုး ကျန်းမာ ချမ်းသာ ၍ စီးပွား ဖွံ့ဖြိုး တိုးတက် ကာ ကိုယ့်ကြမ္မာကိုယ် ဖန်တီးခွင့် ရကြပါစေ
bur_7712_4285802069.wav,အဲဒီ အတွက် ကျေးဇူးတင်မိတယ် လို့ ပြောပြပါတယ်
bur_2446_0000434979.wav,ရခိုင် ပြည်နယ် အစိုးရ အဖွဲ့ ကမူ ကျောက်တော် တွင် အမျိုးသမီး တဦး သေဆုံးကြောင်း အတည်ပြုသည်
bur_7712_6645115885.wav,ခြံစည်းရိုး တစ်လျှောက် ဈေးဆိုင်တိုင်း နီးနီး အချို့ ဆို အိမ်ရှေ့ တွင် တယ်လီနော အပြာ နှင့် အော်ရီဒူး အနီတို့ ကသာ စိုးမိုးထားသည်
bur_5362_8008653426.wav,ဘာကြောင့်ပဲ ဖြစ်ဖြစ် လူသိရှင်ကြား လက်ထပ်ရင် တော့ ပို ပြီး ကောင်းတာပေါ့
bur_7712_3418589576.wav,သို့သော် အားကစား အဆင့်အတန်း ကား မတိုးတက်ပါ
bur_5903_8972751213.wav,ဖျော်ဖြေပွဲ ကိုတော့ ရန်ကုန်မြို့ မျှော်စင်ကျွန်း နဲ့ ပြည်သူ့ရင်ပြင် တစ်ခုခု မှာ ပြုလုပ်ဖို့ စီစဉ်ထားတယ် လို့ ဖိုးချစ် က ပြောပါတယ်
bur_4409_5149640508.wav,နိုင်ငံရေး ဆောင်ရွက်သူ သည် နိုင်ငံရေးသမား ဖြစ်သည်
bur_0366_0178258874.wav,ယင်း ရုပ်ရှင် တွင် မင်းမော်ကွန်း နိုင်နိုင်း သင်ဇာဝင့်ကျော် နှင့် စံရတီမိုးမြတို့ က အဓိက ပါဝင် သရုပ်ဆောင်မည် ဖြစ်သည်
bur_0644_0822744314.wav,ကစားရင်း ပညာသင်ခြင်း ဖြင့် ကလေးများ ကျန်းမာကြံ့ခိုင် ပြီး ရွှင်လန်းစွာ ပညာ သင်ယူနိုင်ကြမည်
bur_5903_6449666069.wav,ပြဿနာ ၏ အဆုံးသတ် ကို စိတ်ဝင်စားစွာ စောင့်ကြည့်နေပါမည်
bur_7712_6613042962.wav,ကစားရမည့် ဘရာဇီးလ် ရာသီဥတု ကိုလည်း ခံနိုင်ရည် ပို ရှိနိုင်သည့်အတွက် အားသာမှု တစ်ခု ဟု ပြောရမလို ဖြစ်နေသည်
bur_7447_2101614116.wav,လပြည့် ကြည့် ပြီး ငါးမိနစ်လောက် မှာ ဂိုး ရသွားတယ်
bur_5362_1624026876.wav,ကဏန်း ကို ခြင် က မည်သည့် နေရာ အား ကိုက်မည်နည်း ဟု မေးစရာ ရှိသည်
bur_5189_3824038349.wav,မိသားစု တစ်စု ရဲ့ ဝင်ငွေ နဲ့ ထွက်ငွေ မျှတစေဖို့ မီးဖိုချောင် အသုံးစရိတ် ကို အဓိက ထား ထိန်းသိမ်းတတ်ဖို့ လိုတယ်
bur_7447_7877595173.wav,ကုမ္ပဏီ ၏ မန်နေးဂျင်း ဒါရိုက်တာ ဦးသက်ဦး ဆိုသူ မှ မိမိ သည် ကုမ္ပဏီ ပိုင်ရှင် ဖြစ်ကြောင်း ထုတ်ဖော်ပြောကြားခဲ့သည်
bur_7712_1200568150.wav,ပြပြ သမီးတို့ ရေ တို့ မြန်မာ ဆိုတာ ဒီလို ဟ
bur_4632_4919627184.wav,နှစ်ဆန်း တရက်နေ့ ရောက် မှသာ ပုံမှန် အတိုင်း ပြန်လည် ပြေးဆွဲမှာ ဖြစ်ပါတယ်
bur_4632_0094392394.wav,ကြည့်မြင်ရသူ တက္ကသိုလ် စိန်တင် ဘဝင် ချမ်းမြေ့ရပါ၏
bur_5932_8101541138.wav,မြက်ပင် ကို ဆိတ် ဝါးသလို စာအုပ်တွေ ကို တအုပ် ပြီး တအုပ် ကောက်လှန် ပြီး မြည်းစမ်းကြည့်သည်
bur_0644_5980380162.wav,အမှန်တော့ မှတ်တမ်း ကို ဖလင် နဲ့ ရိုက် ပြီး ပြတဲ့ ရုပ်ရှင် ပါ
bur_5903_1240930141.wav,ဒီဇင်ဘာ လ တွင် ဖြစ်ပွားခဲ့သော တိုက်ခိုက်မှု က အာဏာသိမ်းရန် ကြိုးစားမှု တစ်ရပ် ဖြစ်ကြောင်း စွပ်စွဲခဲ့သည်
bur_3260_8059935846.wav,ကျနော်တို့ ငယ်ငယ် တုန်းက ဆိုရင် ယဉ်တော ရွာ ဟာ မြန်မာ့ ရိုးရာ လက်ဝှေ့သမားတွေ ထွက်တဲ့ ရွာ အဖြစ် လည်း သိကြပါတယ်
bur_5189_7927129148.wav,သူ က ကာကွယ်ရေး လက်အောက် တွင် တာဝန် ယူခဲ့ရသည်
bur_5189_3185805007.wav,ငချိပ် ကောက်ညှင်း နဲ့ အုန်းနို့ရည်ဆမ်းလေး ပါ
bur_7712_0282396654.wav,အသည်း အစားထိုး လိုက် ရင်တော့ သူ့ မှာ အနည်းဆုံး အသက် ရှင်အောင် လုပ်ပေးနိုင်တာ ပေါ့
bur_7712_0058892456.wav,မာရီလင်မွန်ရိုး ဆိုတဲ့ နာမည် က ဟောလိဝုဒ် က လူသိ အများဆုံး ဆယ်လီတွေ ထဲ မှာ ပါဝင်သည်
bur_2446_1854581716.wav,အဲဒီ့ က တဆင့် နေရာ တော်တော် များများ ကို ကူးစက်ပျံ့နှံ့ ပြီး ပဲခူး တိုင်းဒေသကြီး အနောက်ခြမ်း နေရာ တချို့ နဲ့ ဥက္ကံမြို့ မှာ ထပ်ဖြစ်တယ်
bur_3260_0508493936.wav,ကျွန်မတို့ အသေအချာ စစ်ဆေးပြီးမှ လာပို့တာ ဆိုလို့ လက်ခံလိုက်ပါတယ်
bur_6118_5198376956.wav,ထို အချိန် က သူ သည် တက္ကသိုလ် ပထမနှစ် စ တက်သော အချိန်
bur_4632_0444758916.wav,ရေစိုရင် သွားပြီလေ ဟု ကုန်ခြောက် ရောင်းသူ ဒေါ်နန်းမေ က ရှင်းပြသည်
bur_9135_4837224148.wav,နေ့စဉ် မှန်မှန် စားပေး ပါက အသားအရေ က ဖြည်းဖြည်းချင်း ပိုမို လှပလာပါလိမ့်မယ်
bur_3260_9303334426.wav,ဆက်သွယ်ရေး ကိရိယာ ကား ပြည်ပ အသံလွှင့်ဌာနများ တည်း
bur_5932_9958779706.wav,ဒါပေမဲ့ ကျွန်တော် က အသစ်အဆန်းလေး ဖြစ်သွားအောင် ရိုက်ချင်တာ နဲ့ ရိုက်ကူးလိုက်တာပါ
bur_5362_8910325228.wav,ရှောင် လို့ မရတဲ့ အခြေအနေ မှာ လုပ်ရတော့မယ်
bur_8698_2921861000.wav,သည် နေရာ ကို ပိုပေါ့တို့ လူစု က လူသတ်ကွင်း အဖြစ် ရွေးချယ်ခဲ့ကြခြင်း ဖြစ်သည်
bur_5362_3742223349.wav,ထပ်ဆင့် အကယ်ဒမီ ရန်အောင် ဒီ နှစ် အကယ်ဒမီ ပေးပွဲ အတွက် ပြင်ဆင်ထားပြီးတာ ကတော့ တိုက်ပုံ ပေါ့
bur_2446_7522065934.wav,အမှန်တော့ အားလုံး မျှဝေ ခံယူသင့်တယ် ထင်ပါတယ် ဟု လည်း မော်ရင်ဟို က ဆိုသည်
bur_7712_3751466734.wav,ဒါပေမဲ့ သူ က ကျမ ကို နားလည်မှု အများကြီး ပေးပါတယ်
bur_5903_3966378450.wav,ကဆစ်သီး ဟာ သခွား သေးသေး ကြယ်လိပ်ကလေးတွေ နဲ့ တူ ပြီး အညာ မှာ အလေ့ကျ ပေါက်သည်
bur_5932_8439025614.wav,သာဓု သာဓု သာဓု သေဆုံးသွားတဲ့ သူတွေ အတွက် ဝမ်းနည်း ကြေကွဲရပါတယ်
bur_5362_9748620133.wav,ရန်ကုန် ပရိတ်သတ် အနေနဲ့ မြို့မ ဂီတအဖွဲ့ ကို အားပေးသလို မြန်မာ့ရိုးရာ ယဉ်ကျေးမှု ကိုလည်း ထိန်းသိမ်းစောင့်ရှောက်ပေးဖို့ ပန်ကြားချင်ပါတယ်
bur_5903_3640443034.wav,ဤ လှည်းတန်းကြီး က တောင်သမန် အင်းစောင်း မယ်ဇယ်တန်း တွင် စခန်းချ ရပ်နားကြ၏
bur_7712_7317154202.wav,အင်ဒိုနီးရှား နှင့် ဖိလစ်ပိုင်တို့ က စားသောက်ကုန် ပိုမို တင်သွင်းသည့် နိုင်ငံများ ဖြစ်သည်
bur_4632_0306419891.wav,အဲ့ဒါတွေ လည်း ဆရာတို့ နိုင်ငံ မှာ ဥပဒေ ရှိတယ်
bur_5362_2973822558.wav,စပါးတွေ က မီးလောင် သလို အဖျားတွေ က ရဲ ပြီး ခြောက်ကုန်ရော
bur_5189_0733573580.wav,ကလေး ၏ ဘာသာစကား ကို လျစ်လျူရှုခြင်း သည် ကလေး ကို လျစ်လျူရှုခြင်း ပင် ဖြစ်သည်
bur_5903_7117296754.wav,အဓိက ကတော့ အမြဲတမ်း ကိုယ့်ကိုယ်ကိုယ် လည်း လှစေချင်တယ်
bur_5903_1329620968.wav,ကိုယ် က ကံကောင်းတယ် လို့ပဲ ပြောရမှာ ပေါ့နော်
bur_3260_1979710918.wav,ဒါ ကတော့ ရိုးသားမှု တခု မဟုတ်ဘူး လို့ မြင်တယ်ဗျာ
bur_9135_1937071666.wav,ဒေါ်အောင်ဆန်းစုကြည် ဟာ မနက်ဖြန် ကျိုင်းတုံ မြို့ ကို သွားရောက်ပါလိမ့်မယ်
